no;Item1;Item2;Item3;Item4;Item5;Item6;Item7;Item8;Item9;Item10;Item11;Item12;Item13;Item14;Item15;Item16;Item17;Item18;Item19;Item20;group;criterion
1435;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1.134
1436;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0.903
1437;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;0.871
1438;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0.695
1439;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0.749
1440;1;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0.467
1441;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;-0.556
1442;0;1;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;0;0.812
1443;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;0.939
1444;1;0;1;0;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0.768
1445;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1.468
1446;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1;-0.057
1447;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0.422
1448;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0.253
1449;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0.855
1450;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0.243
1451;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1.07
1452;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0.587
1453;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;0.8
1454;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0.384
1455;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0.747
1456;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0.702
1457;0;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;2.124
1458;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;1;0.818
1459;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0.599
1460;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1.321
1461;1;0;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0.339
1462;0;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;0.858
1463;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1.113
1464;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0.494
1465;1;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0.632
1466;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0.375
1467;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0.751
1468;0;0;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0.158
1469;0;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;1;0;0.814
1470;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0.241
1471;0;1;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0.657
1472;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0.246
1473;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;-0.085
1474;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;0;0;0.548
1475;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;0.991
1476;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0.49
1477;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0.759
1478;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;-0.073
1479;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0.989
1480;1;0;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0.353
1481;1;1;0;1;0;1;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;0.533
1482;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0.401
1483;1;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0.457
1484;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0.883
1485;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0.043
1486;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0.134
1487;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0.444
1488;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0.576
1489;1;0;0;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;0.196
1490;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0.662
1491;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0.707
1492;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1.146
1493;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1;0.266
1494;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0.849
1495;0;0;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0.995
1496;0;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;1;1;0.134
1497;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;0.383
1498;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0.442
1499;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;-0.088
1500;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;-0.226
1501;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0.711
1502;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0.769
1503;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0.957
1504;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;1;-0.011
1505;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;-0.208
1506;0;0;0;1;1;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0.422
1507;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0.108
1508;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0.505
1509;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0.347
1510;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;0.643
1511;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;-0.154
1512;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;0;1;0.592
1513;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0.601
1514;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0.779
1515;1;1;0;1;1;0;1;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0.218
1516;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0.574
1517;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0.778
1518;1;0;1;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0.45
1519;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;-0.026
1520;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;0.737
1521;0;0;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1.041
1522;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0.841
1523;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0.514
1524;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0.498
1525;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0.704
1526;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;-0.102
1527;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-0.598
1528;1;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1.33
1529;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0.816
1530;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0.888
1531;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0.284
1532;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0.944
1533;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;-0.105
1534;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;0.404
1535;0;0;1;1;1;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0.82
1536;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.777
1537;0;0;0;0;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0.651
1538;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0.641
1539;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0.493
1540;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0.218
1541;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0.731
1542;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0.624
1543;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0.828
1544;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1.068
1545;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;-0.001
1546;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0.709
1547;0;0;0;1;0;1;0;0;1;1;1;0;1;1;1;0;1;0;0;1;1;0.363
1548;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0.549
1549;0;1;1;0;0;1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;-0.335
1550;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;-0.802
1551;1;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;0;1;0.209
1552;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0.407
1553;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0.708
1554;1;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;1;1.029
1555;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;1;0.727
1556;0;0;1;0;1;1;1;0;0;0;0;1;1;1;0;0;1;1;1;0;1;0.993
1557;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0.705
1558;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;1;0.552
1559;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1.213
1560;1;1;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;-0.067
1561;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;-0.69
1562;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;0.786
1563;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0.617
1564;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;-0.242
1565;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0.951
1566;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0.613
1567;1;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0.861
1568;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1.278
1569;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0.394
1570;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0.535
1571;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0.491
1572;1;0;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;0.781
1573;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0.924
1574;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0.632
1575;0;1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;0.451
1576;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;0.628
1577;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0.458
1578;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0.486
1579;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0.358
1580;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1.257
1581;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1.132
1582;0;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1.301
1583;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0.595
1584;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0.294
1585;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0.792
1586;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1.668
1587;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1.574
1588;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0.394
1589;0;0;0;0;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0.641
1590;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;0;0;1;1;0;1.332
1591;1;0;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;1;1;0;1.209
1592;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1.171
1593;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0.638
1594;0;0;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0.719
1595;0;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0.92
1596;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;1;1;0.311
1597;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0.379
1598;0;0;1;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0.994
1599;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0.026
1600;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;0.6
1601;1;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1.134
1602;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1.112
1603;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0.407
1604;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;1;1;-0.094
1605;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;-0.033
1606;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;1;1;1;0;1.226
1607;1;1;1;0;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;1;-0.125
1608;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;0.357
1609;0;1;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0.625
1610;1;0;0;1;1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;1;0.556
1611;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0.692
1612;0;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;1;0.67
1613;1;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1;1;1;0;1;0;1.189
1614;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0.345
1615;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;1.166
1616;0;0;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;1;0;0;0.41
1617;1;1;0;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0;1;1.097
1618;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0.453
1619;0;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0.444
1620;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0.637
1621;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1.069
1622;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0.708
1623;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0.727
1624;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;1;1;-0.038
1625;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0.548
1626;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;-0.069
1627;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;0;-0.037
1628;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0.628
1629;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0.921
1630;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0.711
1631;1;1;1;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;1.166
1632;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0.354
1633;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;1;1;1;1;1;0.521
1634;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;0.286
1635;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1.088
1636;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;0;0;1.093
1637;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0.856
1638;0;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;1;0;0.338
1639;0;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;1;1;1;0.688
1640;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0.667
1641;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;-0.178
1642;0;1;1;1;1;0;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;0.73
1643;1;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0.704
1644;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0.801
1645;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;1.304
1646;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0.211
1647;1;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;-0.119
1648;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;0;0;1;0;0.445
1649;0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0.765
1650;1;1;0;0;1;1;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;-0.07
1651;1;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;1;0.715
1652;1;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;1;1;1;0;0.708
1653;0;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;1;1;1;0;1;0.691
1654;0;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;1;0.627
1655;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0.567
1656;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0.481
1657;0;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;1.972
1658;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0.955
1659;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0.388
1660;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;1;0;1.636
1661;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0.532
1662;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0.902
1663;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1.52
1664;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0.708
1665;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0.216
1666;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0.286
1667;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0.819
1668;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0.144
1669;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.461
1670;1;1;0;1;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0.516
1671;0;0;1;1;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0.652
1672;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;0;1;-0.185
1673;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0.166
1674;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0.116
1675;0;1;0;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0.968
1676;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0.63
1677;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0.778
1678;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;0.343
1679;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0.812
1680;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0.249
1681;0;1;0;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;0;0.53
1682;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;-0.073
1683;0;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0.518
1684;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;1;1;0;0.62
1685;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;-0.15
1686;0;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;-0.055
1687;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0.656
1688;0;1;1;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0.099
1689;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;-0.019
1690;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0.806
1691;0;0;1;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;0.728
1692;1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;1;0;0;1.127
1693;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0.024
1694;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0.413
1695;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;1.113
1696;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;1;0.116
1697;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0.313
1698;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0.557
1699;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;1;-0.071
1700;1;1;0;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;1;0;1;-0.229
1701;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0.422
1702;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0.307
1703;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;0.569
1704;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0.059
1705;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;1;1;1;0;1;1;-0.296
1706;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0.285
1707;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0.491
1708;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0.34
1709;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0.915
1710;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;0.51
1711;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;-0.308
1712;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0.327
1713;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0.516
1714;0;0;1;1;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0.919
1715;0;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0.271
1716;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;1;0;1;0.753
1717;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1.075
